Mar 25, 2014|Tuesday|180|91|112|78|180|680|1229|1564|1259|1015|1060|1079|1217|1235|1465|2213|3056|2874|1677|1082|981|751|533|316|25927|40|South
Mar 26, 2014|Wednesday|168|110|109|85|186|698|1287|1492|1332|1046|1097|1152|1198|1318|1576|2236|3010|2806|1679|1083|1018|1175|550|307|26718|40|South
Mar 27, 2014|Thursday|191|109|100|88|181|660|1201|1357|1179|1027|1025|1116|1256|1239|1490|2161|2838|2669|1459|986|904|767|484|308|24795|40|South
Mar 28, 2014|Friday|176|145|116|83|181|596|1126|1439|1199|1122|1196|1341|1483|1525|1810|2437|3007|2679|1652|1197|1013|921|758|415|27617|40|South
Mar 29, 2014|Saturday|292|205|202|117|122|265|399|581|740|1013|1213|1299|1419|1525|1475|1606|1399|1448|1219|1090|893|812|729|504|20567|40|South
Mar 30, 2014|Sunday|357|207|184|97|75|183|241|336|445|783|1028|1215|1425|1421|1472|1423|1424|1294|1089|964|802|676|434|290|17865|40|South
Mar 31, 2014|Monday|156|90|87|72|204|719|1330|1523|1273|1048|1030|1154|1287|1289|1625|2333|3122|2797|1545|1031|848|691|442|295|25991|40|South
Apr 1, 2014|Tuesday|160|112|105|112|178|787|2063|2972|2075|1397|1156|1195|1302|1327|1445|1633|1697|1996|1430|947|794|709|438|272|26302|40|North
Apr 2, 2014|Wednesday|178|109|93|122|213|837|2194|3109|2100|1423|1264|1295|1352|1343|1462|1728|1747|2482|1563|993|819|685|451|239|27801|40|North
Apr 3, 2014|Thursday|175|105|110|102|227|812|2132|3006|2081|1449|1217|1214|1386|1301|1357|1588|1518|1819|1148|733|551|402|344|143|24920|40|North
Apr 4, 2014|Friday|117|69|68|103|112|582|1416|1833|1349|1070|885|927|1075|1183|1329|1555|1640|1766|1425|985|811|689|577|413|21979|40|North
Apr 5, 2014|Saturday|309|201|161|111|117|253|526|733|972|1239|1422|1504|1475|1405|1383|1470|1624|1578|1371|909|749|759|627|496|21394|40|North
Apr 6, 2014|Sunday|345|211|147|103|100|161|402|393|677|947|1093|1207|1490|1464|1349|1342|1345|1252|1152|932|773|579|422|194|18080|40|North
Apr 7, 2014|Monday|121|100|97|85|210|819|2150|3075|2208|1426|1250|1235|1344|1400|1445|1711|1620|1845|1256|846|711|662|403|246|26265|40|North
Apr 8, 2014|Tuesday|152|105|81|110|216|867|2334|3195|2177|1434|1236|1247|1339|1290|1454|1703|1730|2081|1524|961|812|744|447|260|27499|40|North
Apr 9, 2014|Wednesday|192|105|88|118|211|884|2264|3196|2221|1368|1288|1264|1354|1321|1475|1720|1782|1992|1451|994|903|734|440|260|27625|40|North
Apr 10, 2014|Thursday|151|103|95|104|217|864|2234|3157|2180|1375|1256|1271|1372|1342|1420|1710|1843|2184|1632|1029|894|706|498|286|27923|40|North
Apr 11, 2014|Friday|177|112|109|128|224|850|2089|2916|2146|1521|1330|1338|1424|1416|1560|1848|1941|2040|1575|1122|878|765|636|465|28610|40|North
Apr 12, 2014|Saturday|290|240|139|113|128|252|594|764|1046|1242|1319|1517|1523|1559|1448|1471|1623|1571|1416|939|804|802|645|376|21821|40|North
Apr 13, 2014|Sunday|326|187|139|80|90|142|388|416|704|967|1178|1216|1480|1394|1368|1304|1432|1367|1138|730|624|567|381|212|17830|40|North
Apr 14, 2014|Monday|106|85|81|104|235|822|2194|3058|2194|1380|1222|1197|1301|1344|1408|1674|1717|1952|1300|882|753|664|444|222|26339|40|North
Apr 15, 2014|Tuesday|143|108|97|112|195|866|2304|3051|2202|1339|1322|1240|1377|1327|1467|1695|1769|2017|1576|922|794|719|439|243|27324|40|North
Apr 16, 2014|Wednesday|136|109|91|117|205|880|2183|3134|2144|1359|1161|1215|1322|1314|1408|1653|1657|1888|1341|891|712|577|455|204|26156|40|North
Apr 17, 2014|Thursday|157|97|93|113|210|815|2063|2761|2179|1418|1215|1319|1443|1371|1501|1678|1772|2034|1677|1124|916|785|565|329|27635|40|North
Apr 18, 2014|Friday|223|143|99|102|207|713|1870|2465|1959|1562|1508|1641|1679|1664|1736|1852|1818|1748|1615|1172|997|791|589|390|28543|40|North
Apr 19, 2014|Saturday|307|183|146|109|116|205|493|593|902|1296|1294|1414|1459|1425|1424|1454|1359|1336|1283|1037|786|738|589|456|20404|40|North
Apr 20, 2014|Sunday|318|164|125|103|76|108|263|442|699|967|1463|1493|1620|1326|1361|1448|1550|1541|1572|1528|1214|773|494|252|20900|40|North
Apr 21, 2014|Monday|118|87|93|119|201|840|2091|2883|2097|1480|1288|1356|1397|1377|1632|1951|2003|1978|1487|1034|851|656|432|269|27720|40|North
Apr 22, 2014|Tuesday|141|125|85|112|232|889|2354|3190|2223|1487|1216|1306|1291|1381|1518|1940|1735|1855|1438|1024|921|728|443|251|27885|40|North
Apr 23, 2014|Wednesday|155|124|95|129|222|925|2303|3228|2304|1504|1313|1349|1435|1445|1447|1774|1784|1929|1359|974|810|652|442|251|27953|40|North
Apr 24, 2014|Thursday|162|127|104|142|212|857|2163|3098|2329|1467|1241|1303|1374|1278|1504|1850|1860|1856|1618|1087|838|698|475|307|27950|40|North
Apr 25, 2014|Friday|206|122|100|146|221|816|2152|3080|2264|1591|1387|1448|1526|1592|1643|2081|1913|1926|1653|1106|989|778|702|485|29927|40|North
Apr 26, 2014|Saturday|296|199|145|125|124|301|641|965|1280|1244|1438|1404|1534|1412|1340|1412|1424|1350|1294|1084|829|747|586|439|21613|40|North
Apr 27, 2014|Sunday|330|178|118|83|68|151|339|364|599|828|1035|1020|1245|1175|1211|1171|1166|1145|979|731|595|479|369|197|15576|40|North
Apr 28, 2014|Monday|114|81|86|111|217|826|2180|3033|2169|1369|1217|1190|1197|1242|1341|1677|1705|1774|1385|942|654|508|401|267|25686|40|North
Apr 29, 2014|Tuesday|186|96|81|107|203|857|2204|3081|2214|1380|1225|1204|1320|1211|1449|1604|1619|1720|1321|887|782|688|380|234|26053|40|North
Apr 30, 2014|Wednesday|145|104|105|123|200|917|2264|3104|2225|1350|1216|1297|1417|1324|1376|1747|1808|1947|1476|1095|768|646|443|328|27425|40|North
Apr 1, 2014|Tuesday|182|124|90|98|191|661|1325|1585|1279|1001|989|1057|1280|1251|1616|2320|3068|2968|1658|1078|959|850|532|344|26506|40|South
Apr 2, 2014|Wednesday|184|148|111|83|183|691|1337|1580|1373|1092|1101|1167|1304|1375|1661|2437|3228|2995|1671|1134|984|878|502|328|27547|40|South
Apr 3, 2014|Thursday|174|140|106|98|171|728|1257|1594|1237|1161|1103|1199|1307|1289|1615|2316|3007|2633|1457|874|702|587|380|278|25413|40|South
Apr 4, 2014|Friday|153|109|85|81|136|361|628|861|747|685|744|915|1129|1269|1601|2091|2626|2434|1564|1100|893|865|701|477|22255|40|South
Apr 5, 2014|Saturday|305|196|143|120|124|267|429|577|806|969|1207|1283|1360|1322|1316|1328|1375|1382|1130|989|873|1005|802|572|19880|40|South
Apr 6, 2014|Sunday|334|252|180|112|94|185|271|303|475|764|1059|1172|1268|1366|1401|1390|1444|1275|1078|904|874|577|449|252|17479|40|South
Apr 7, 2014|Monday|135|89|70|75|212|720|1245|1523|1298|1116|1122|1197|1282|1228|1424|2008|2510|2683|1700|1121|895|712|467|277|25109|40|South
Apr 8, 2014|Tuesday|174|111|97|74|193|698|1290|1486|1241|1065|1084|1190|1228|1284|1411|2071|2701|2614|1652|1101|953|792|807|308|25625|40|South
Apr 9, 2014|Wednesday|175|128|129|92|194|672|1242|1479|1239|1053|1112|1212|1226|1317|1376|2035|2672|2697|1597|1146|1055|856|529|327|25560|40|South
Apr 10, 2014|Thursday|192|114|114|87|181|715|1288|1522|1244|1100|1134|1117|1241|1287|1494|2047|2576|2641|1641|1261|1149|966|740|393|26244|40|South
Apr 11, 2014|Friday|184|140|110|103|173|637|1166|1431|1211|1134|1229|1347|1403|1515|1690|2315|2653|2429|1713|1203|1082|943|723|491|27025|40|South
Apr 12, 2014|Saturday|318|195|200|105|168|288|436|587|786|1055|1251|1368|1475|1398|1432|1454|1498|1550|1199|1004|865|910|663|468|20673|40|South
Apr 13, 2014|Sunday|321|264|210|102|90|194|243|366|479|759|1005|1083|1400|1326|1434|1381|1404|1344|1056|865|705|650|583|276|17540|40|South
Apr 14, 2014|Monday|163|76|94|71|207|702|1296|1465|1128|1182|1123|1286|1335|1436|1649|2267|2964|2779|1515|1001|861|707|489|297|26093|40|South
Apr 15, 2014|Tuesday|148|111|96|84|192|711|1398|1496|1334|1218|1251|1367|1469|1465|1607|2408|3094|2764|1703|1131|981|779|490|330|27627|40|South
Apr 16, 2014|Wednesday|187|119|113|81|193|720|1349|1564|1295|1169|1178|1263|1423|1453|1590|2355|3018|2742|1501|953|841|763|451|300|26621|40|South
Apr 17, 2014|Thursday|187|116|102|106|161|636|1250|1448|1266|1231|1236|1425|1446|1556|1743|2459|3154|2702|1835|1212|1139|949|618|409|28386|40|South
Apr 18, 2014|Friday|226|146|119|91|183|506|1000|1341|1201|1389|1529|1734|1950|1967|2026|2465|2928|2363|1622|1240|977|938|626|470|29037|40|South
Apr 19, 2014|Saturday|334|208|197|121|118|238|318|570|773|1080|1393|1424|1477|1455|1587|1482|1404|1280|1092|919|884|828|607|514|20303|40|South
Apr 20, 2014|Sunday|312|244|207|152|78|130|197|323|555|923|1333|1509|1793|1573|1443|1514|1576|1533|1472|1274|1041|690|465|272|20609|40|South
Apr 21, 2014|Monday|119|101|92|98|197|709|1272|1584|1400|1212|1278|1339|1428|1440|1627|2369|3013|2864|1647|1110|904|1115|533|293|27744|40|South
Apr 22, 2014|Tuesday|198|114|93|80|204|738|1416|1634|1421|1290|1191|1349|1462|1450|1659|2514|3266|3116|1792|1187|1034|772|513|282|28775|40|South
Apr 23, 2014|Wednesday|155|105|116|79|210|734|1415|1580|1442|1136|1181|1279|1338|1398|1667|2359|3134|3078|1714|1168|973|815|460|279|27815|40|South
Apr 24, 2014|Thursday|183|101|106|88|195|686|1295|1558|1288|1187|1050|1171|1283|1327|1664|2429|3201|3123|1613|1143|1028|820|536|686|27761|40|South
Apr 25, 2014|Friday|283|148|131|111|198|696|1289|1572|1293|1261|1186|1362|1567|1580|1924|2592|3059|2729|1853|1249|1103|984|826|589|29585|40|South
Apr 26, 2014|Saturday|322|247|181|126|145|357|530|822|968|1280|1407|1735|1592|1578|1446|1640|1523|1466|1279|1010|881|720|592|507|22354|40|South
Apr 27, 2014|Sunday|332|226|186|103|79|208|251|363|469|707|941|1047|1202|1153|1299|1314|1266|1184|935|809|645|486|336|209|15750|40|South
Apr 28, 2014|Monday|118|83|78|88|193|682|1301|1578|1352|1033|1007|1091|1222|1210|1535|2278|3049|2869|1586|1004|784|703|399|663|25906|40|South
Apr 29, 2014|Tuesday|209|116|101|88|188|674|1269|1554|1308|1046|1109|1161|1220|1252|1559|2315|2508|2574|1696|1043|918|756|436|295|25395|40|South
Apr 30, 2014|Wednesday|153|106|101|86|205|693|1321|1523|1360|1159|1113|1256|1257|1297|1546|2535|3199|2978|1750|1170|1019|735|450|347|27359|40|South
May 1, 2014|Thursday|216|138|111|160|202|877|2278|3128|2206|1434|1270|1308|1337|1363|1517|1812|1869|1949|1486|1065|915|746|485|269|28141|40|North
May 2, 2014|Friday|182|133|107|160|223|880|2161|2992|2118|1439|1333|1481|1485|1486|1744|2040|2063|2034|1703|1147|978|756|598|499|29742|40|North
May 3, 2014|Saturday|304|198|132|120|124|329|709|897|1203|1566|1540|1605|1651|1581|1543|1476|1558|1542|1306|1058|879|797|703|439|23260|40|North
May 4, 2014|Sunday|334|193|127|75|73|229|450|529|750|1013|1318|1360|1481|1445|1352|1403|1364|1422|1305|1081|831|656|412|218|19421|40|North
May 5, 2014|Monday|127|81|81|101|218|906|2236|3187|2206|1542|1364|1389|1396|1304|1600|1817|1781|1939|1479|1041|868|764|486|268|28181|40|North
May 6, 2014|Tuesday|163|120|117|124|215|939|2414|3231|2298|1490|1299|1312|1374|1403|1580|1817|1915|2071|1780|1207|907|751|509|278|29314|40|North
May 7, 2014|Wednesday|162|115|97|119|206|951|2359|3311|2313|1505|1316|1310|1396|1428|1597|1894|1873|2081|1550|1155|1007|747|533|261|29286|40|North
May 8, 2014|Thursday|193|131|109|116|195|908|2354|3133|2254|1508|1257|1406|1456|1389|1560|1817|1826|1781|1412|961|753|717|473|249|27958|40|North
May 9, 2014|Friday|190|139|112|121|213|895|2134|2990|2158|1530|1552|1565|1693|1558|1785|2072|2012|2111|1931|1410|1028|784|696|524|31203|40|North
May 10, 2014|Saturday|377|181|143|135|153|326|601|791|1165|1494|1435|1644|1573|1525|1555|1585|1623|1660|1593|1195|884|750|661|426|23475|40|North
May 11, 2014|Sunday|282|201|132|83|94|229|401|487|795|1101|1393|1490|1689|1489|1625|1528|1541|1593|1485|1145|945|705|474|255|21162|40|North
May 12, 2014|Monday|180|87|88|113|231|872|2237|3128|2214|1423|1298|1307|1416|1390|1524|1729|1861|1989|1465|997|783|647|425|260|27664|40|North
May 13, 2014|Tuesday|186|130|109|116|212|980|2340|3333|2242|1468|1277|1406|1399|1368|1609|1771|1913|2136|1672|1184|873|730|492|326|29272|40|North
May 14, 2014|Wednesday|197|131|95|141|226|975|2396|3214|2306|1528|1356|1354|1505|1392|1574|1790|1988|2223|1551|1220|966|800|561|325|29814|40|North
May 15, 2014|Thursday|179|116|113|138|209|960|2370|3243|2266|1649|1336|1351|1481|1398|1648|1891|1956|2010|1644|1159|1020|869|589|320|29915|40|North
May 16, 2014|Friday|262|129|109|147|204|940|2200|3013|2072|1530|1376|1487|1645|1616|1745|2018|1925|1983|1847|1246|1019|879|739|452|30583|40|North
May 17, 2014|Saturday|351|202|130|108|147|350|637|890|1309|1461|1422|1658|1686|1508|1521|1518|1672|1473|1410|1077|905|880|692|522|23529|40|North
May 18, 2014|Sunday|356|199|154|99|87|202|360|515|773|1120|1352|1429|1667|1515|1351|1521|1467|1332|1402|1017|922|735|480|278|20333|40|North
May 19, 2014|Monday|157|95|86|131|209|904|2252|3151|2181|1498|1243|1265|1295|1309|1437|1662|1676|1603|1262|817|696|605|415|247|26196|40|North
May 20, 2014|Tuesday|191|93|93|118|200|960|2370|3172|2290|1439|1295|1313|1410|1401|1535|1771|1770|2006|1603|1178|950|834|557|296|28845|40|North
May 21, 2014|Wednesday|199|117|106|136|211|940|2345|3240|2271|1521|1306|1400|1317|1476|1561|1806|1916|2033|1546|1259|1067|832|578|311|29494|40|North
May 22, 2014|Thursday|220|117|85|131|230|971|2278|3175|2242|1652|1337|1392|1419|1554|1653|1817|1758|1922|1724|1325|1072|906|542|325|29847|40|North
May 23, 2014|Friday|249|151|101|117|251|885|2025|2843|2184|1615|1477|1568|1770|1682|1837|1974|1857|1879|1701|1344|1073|914|787|447|30731|40|North
May 24, 2014|Saturday|323|207|166|135|133|293|591|720|1075|1291|1495|1505|1473|1410|1339|1371|1392|1310|1205|909|785|845|666|345|20984|40|North
May 25, 2014|Sunday|302|174|112|99|79|175|346|423|644|908|1211|1169|1351|1206|1229|1255|1217|1056|1089|888|789|705|603|365|17395|40|North
May 26, 2014|Monday|248|151|94|69|92|215|428|333|540|790|1062|1177|1303|1321|1262|1284|1183|1214|1154|1033|842|695|477|256|17223|40|North
May 27, 2014|Tuesday|149|96|85|107|213|898|2246|3078|2126|1455|1275|1383|1411|1396|1533|1699|1730|1955|1432|1081|839|675|458|278|27598|40|North
May 28, 2014|Wednesday|191|142|113|138|240|920|2358|3113|2297|1544|1374|1340|1444|1372|1600|1832|1807|2176|1616|1175|1075|906|615|317|29705|40|North
May 29, 2014|Thursday|183|146|121|130|240|972|2312|3143|2313|1708|1692|1484|1497|1479|1639|1957|1932|2213|1673|1176|1087|940|601|343|30981|40|North
May 30, 2014|Friday|224|140|129|133|248|934|2086|2958|2171|1615|1543|1670|1779|1663|1857|2008|1868|2001|1838|1342|1113|972|822|512|31626|40|North
May 31, 2014|Saturday|358|225|179|147|163|340|652|782|1174|1350|1488|1606|1482|1530|1516|1562|1544|1410|1424|1054|910|893|775|464|23028|40|North
May 1, 2014|Thursday|259|131|113|103|206|698|1336|1566|1400|1139|1135|1240|1277|1411|1706|2484|3220|2960|1803|1225|1040|860|568|389|28269|40|South
May 2, 2014|Friday|188|133|118|90|197|654|1350|1618|1411|1193|1227|1424|1527|1591|1893|2778|3208|2661|1764|1233|1085|931|736|566|29576|40|South
May 3, 2014|Saturday|378|234|208|118|134|383|584|717|953|1191|1284|1388|1529|1578|1599|1590|1649|1592|1328|1087|881|829|711|488|22433|40|South
May 4, 2014|Sunday|354|227|189|127|126|327|370|397|584|822|1089|1265|1576|1472|1443|1399|1443|1543|1430|1113|874|688|405|261|19524|40|South
May 5, 2014|Monday|141|99|83|103|213|711|1396|1648|1486|1281|1238|1380|1314|1356|1647|2498|3203|3023|1761|1206|965|799|501|312|28364|40|South
May 6, 2014|Tuesday|196|131|88|88|207|769|1433|1719|1495|1244|1213|1273|1314|1319|1722|2562|3334|3121|1705|1270|1016|779|622|701|29321|40|South
May 7, 2014|Wednesday|202|134|104|87|225|742|1481|1756|1480|1194|1197|1262|1280|1439|1832|2608|3374|3185|1860|1194|1133|845|499|340|29453|40|South
May 8, 2014|Thursday|200|122|89|106|214|687|1394|1593|1396|1180|1191|1306|1438|1427|1877|2605|3176|2895|1637|1092|990|803|528|353|28299|40|South
May 9, 2014|Friday|183|136|108|107|210|662|1319|1653|1367|1189|1292|1443|1584|1539|2027|2739|3192|2803|1814|1325|1102|948|719|758|30219|40|South
May 10, 2014|Saturday|414|238|198|143|137|395|554|737|946|1248|1280|1589|1603|1587|1600|1584|1689|1533|1331|1115|1089|796|644|468|22918|40|South
May 11, 2014|Sunday|345|241|172|106|91|307|351|438|647|1069|1330|1490|1761|1670|1664|1686|1591|1555|1407|1143|883|620|416|278|21261|40|South
May 12, 2014|Monday|139|85|79|79|205|759|1420|1622|1350|1136|1127|1359|1293|1381|1812|2502|3134|3025|1746|1156|842|723|439|273|27686|40|South
May 13, 2014|Tuesday|156|118|83|120|219|793|1477|1710|1403|1219|1155|1288|1361|1371|1727|2660|3329|3143|1721|1181|960|822|543|744|29303|40|South
May 14, 2014|Wednesday|239|167|122|100|194|779|1495|1674|1528|1256|1230|1321|1448|1478|1798|2634|3344|3139|1815|1309|1093|940|640|341|30084|40|South
May 15, 2014|Thursday|200|130|90|103|192|769|1492|1693|1462|1192|1243|1307|1410|1382|1819|2583|3325|3037|1857|1262|1051|912|575|393|29479|40|South
May 16, 2014|Friday|228|163|113|119|227|709|1417|1567|1357|1219|1268|1346|1585|1644|2019|2548|3105|3066|1847|1310|1024|996|825|545|30247|40|South
May 17, 2014|Saturday|316|236|180|135|136|393|606|804|1034|1260|1340|1478|1479|1472|1526|1568|1526|1538|1359|1102|950|905|807|552|22702|40|South
May 18, 2014|Sunday|314|266|189|146|114|303|424|461|657|948|1187|1377|1567|1513|1457|1576|1694|1536|1347|1114|947|731|448|304|20620|40|South
May 19, 2014|Monday|148|96|98|85|210|734|1445|1605|1459|1207|1210|1194|1154|1194|1538|2273|3054|2915|1643|959|807|706|391|287|26412|40|South
May 20, 2014|Tuesday|154|122|80|102|189|760|1426|1660|1400|1195|1182|1261|1383|1449|1727|2547|3331|2990|1789|1254|1059|928|546|503|29037|40|South
May 21, 2014|Wednesday|225|151|112|95|219|787|1448|1667|1525|1262|1177|1306|1304|1446|1762|2556|3348|3003|1855|1193|1125|904|573|326|29369|40|South
May 22, 2014|Thursday|218|117|98|117|220|790|1464|1641|1471|1253|1232|1350|1412|1469|1784|2534|3236|3105|1818|931|723|868|681|373|28905|40|South
May 23, 2014|Friday|209|115|104|106|193|651|1321|1523|1463|1382|1335|1603|1678|1757|2080|2754|2788|2467|1567|1134|956|889|677|521|29273|40|South
May 24, 2014|Saturday|281|225|189|118|125|324|496|667|944|1188|1370|1438|1414|1383|1400|1337|1390|1246|1065|898|850|839|696|310|20193|40|South
May 25, 2014|Sunday|213|192|179|97|103|249|342|380|572|816|1097|1198|1383|1325|1336|1282|1143|1176|1032|1000|851|784|565|362|17677|40|South
May 26, 2014|Monday|235|152|123|106|89|272|371|377|577|750|1033|1297|1354|1426|1491|1446|1496|1302|1188|1055|845|665|483|256|18389|40|South
May 27, 2014|Tuesday|115|82|79|83|193|714|1366|1529|1332|1255|1202|1321|1392|1518|1812|2433|2969|3118|1702|1146|940|744|564|330|27939|40|South
May 28, 2014|Wednesday|214|128|134|102|209|769|1454|1632|1514|1246|1240|1387|1429|1415|1815|2509|3478|3340|1902|1243|1256|996|637|394|30443|40|South
May 29, 2014|Thursday|208|129|115|106|225|807|1431|1632|1450|1339|1211|1315|1497|1524|1819|2591|3292|3105|1780|1282|1204|1054|616|417|30149|40|South
May 30, 2014|Friday|231|163|113|115|212|662|1309|1591|1455|1343|1363|1550|1781|1719|2029|2584|3098|2831|1738|1324|1076|1186|843|544|30860|40|South
May 31, 2014|Saturday|353|224|218|152|127|324|507|809|1093|1285|1420|1592|1606|1523|1603|1636|1522|1514|1300|1075|902|797|597|458|22637|40|South
Jun 1, 2014|Sunday|288|167|122|89|99|160|325|366|625|898|1209|1360|1534|1597|1447|1477|1459|1262|1186|963|695|636|512|234|18710|40|North
Jun 2, 2014|Monday|128|84|93|103|201|893|2154|2878|2138|1542|1288|1369|1436|1433|1482|1754|1810|1990|1477|986|934|822|497|256|27748|40|North
Jun 3, 2014|Tuesday|172|119|114|119|216|998|2400|3035|2237|1518|1282|1355|1424|1404|1591|1681|1795|2151|1588|1139|1023|826|525|295|29007|40|North
Jun 4, 2014|Wednesday|188|125|103|128|240|988|2460|3053|2263|1563|1372|1448|1454|1448|1690|1965|1806|2204|1602|1153|1018|901|602|297|30071|40|North
Jun 5, 2014|Thursday|179|139|119|135|212|979|2344|3015|2218|1732|1410|1475|1642|1520|1736|1948|1903|2165|1629|1118|991|878|556|325|30368|40|North
Jun 6, 2014|Friday|246|124|125|123|221|908|2101|2753|2078|1548|1466|1597|1628|1629|1752|1814|1898|1960|1794|1362|1038|994|811|447|30417|40|North
Jun 7, 2014|Saturday|360|193|153|108|130|291|543|694|892|1115|1243|1401|1364|1410|1409|1375|1424|1248|1184|946|777|737|651|508|20156|40|North
Jun 8, 2014|Sunday|397|235|150|80|96|161|382|415|689|1040|1251|1293|1548|1336|1312|1360|1398|1293|1246|979|878|765|537|274|19115|40|North
Jun 9, 2014|Monday|169|112|84|103|208|921|2261|2840|2190|1409|1337|1311|1474|1414|1542|1469|1342|1888|1446|1038|922|834|543|280|27137|40|North
Jun 10, 2014|Tuesday|185|137|93|124|232|1001|2190|2903|2143|1564|1430|1485|1535|1471|1550|1914|1985|2284|1601|1108|1040|892|569|295|29731|40|North
Jun 11, 2014|Wednesday|210|129|98|122|237|1011|2354|2900|2253|1589|1324|1466|1575|1462|1646|1855|1934|2160|1635|1277|1042|883|617|304|30083|40|North
* Jun 12,|2014|Thursday|127|107|93|193|849|2086|2575|1994|1397|1271|1306|1409|1387|1454|1647|1736|1898|1526|1137|995|867|642|364|224|27284|40|North
Jun 13, 2014|Friday|239|142|124|143|241|920|2035|2717|2012|1652|1521|1538|1728|1678|1778|1908|1885|1829|1697|1297|1053|971|781|534|30423|40|North
* Jun 14,|2014|Saturday|189|151|101|130|281|563|773|1051|1306|1446|1513|1530|1495|1447|1506|1421|1330|1295|1037|899|681|570|486|350|21551|40|North
* Jun 15,|2014|Sunday|207|153|91|79|161|338|408|665|1002|1246|1318|1464|1358|1399|1349|1339|1235|1178|977|866|786|544|307|157|18627|40|North
* Jun 16,|2014|Monday|99|78|89|175|886|2097|2601|1984|1366|1229|1264|1328|1321|1385|1523|1678|1824|1352|1013|914|785|519|290|187|25987|40|North
* Jun 17,|2014|Tuesday|119|86|97|177|905|2130|2657|1950|1443|1258|1286|1397|1330|1437|1598|1707|1940|1470|1054|936|804|554|307|178|26820|40|North
* Jun 18,|2014|Wednesday|112|90|93|171|909|2137|2703|2121|1359|1240|1249|1349|1336|1438|1595|1735|1938|1452|1124|951|797|568|311|186|26964|40|North
* Jun 19,|2014|Thursday|129|109|95|197|866|2130|2628|2036|1426|1298|1333|1439|1416|1484|1682|1772|1938|1558|1160|1015|885|656|371|229|27852|40|North
* Jun 20,|2014|Friday|135|128|96|195|797|1906|2450|1868|1485|1378|1525|1611|1568|1680|1792|1816|1887|1666|1252|982|894|719|466|308|28604|40|North
* Jun 21,|2014|Saturday|193|154|103|132|287|575|789|1073|1334|1476|1544|1562|1526|1477|1538|1450|1357|1322|1058|918|695|582|496|360|22001|40|North
* Jun 22,|2014|Sunday|212|156|93|80|165|345|417|679|1023|1272|1346|1495|1387|1428|1377|1367|1260|1202|998|884|803|556|314|156|19015|40|North
* Jun 23,|2014|Monday|99|78|89|175|886|2097|2601|1984|1366|1229|1264|1328|1321|1385|1523|1678|1824|1352|1013|914|785|519|290|187|25987|40|North
* Jun 24,|2014|Tuesday|119|86|97|177|905|2130|2657|1950|1443|1258|1286|1397|1330|1437|1598|1707|1940|1470|1054|936|804|554|307|178|26820|40|North
* Jun 25,|2014|Wednesday|112|90|93|171|909|2137|2703|2121|1359|1240|1249|1349|1336|1438|1595|1735|1938|1452|1124|951|797|568|311|186|26964|40|North
* Jun 26,|2014|Thursday|129|109|95|197|866|2130|2628|2036|1426|1298|1333|1439|1416|1484|1682|1772|1938|1558|1160|1015|885|656|371|229|27852|40|North
* Jun 27,|2014|Friday|135|128|96|195|797|1906|2450|1868|1485|1378|1525|1611|1568|1680|1792|1816|1887|1666|1252|982|894|719|466|308|28604|40|North
* Jun 28,|2014|Saturday|193|154|103|132|287|575|789|1073|1334|1476|1544|1562|1526|1477|1538|1450|1357|1322|1058|918|695|582|496|360|22001|40|North
* Jun 29,|2014|Sunday|212|156|93|80|165|345|417|679|1023|1272|1346|1495|1387|1428|1377|1367|1260|1202|998|884|803|556|314|156|19015|40|North
* Jun 30,|2014|Monday|96|76|86|170|859|2033|2521|1923|1324|1191|1226|1287|1281|1342|1476|1627|1768|1311|982|886|761|504|281|181|25192|40|North
Jun 1, 2014|Sunday|263|226|142|116|73|156|194|317|490|745|1079|1285|1459|1545|1507|1490|1627|1405|1266|1125|899|666|482|276|18833|40|South
Jun 2, 2014|Monday|149|109|107|86|201|772|1365|1412|1363|1208|1223|1266|1366|1446|1793|2461|3339|3084|1726|1163|982|800|556|296|28273|40|South
Jun 3, 2014|Tuesday|190|126|100|83|197|836|1530|1629|1392|1202|1198|1305|1407|1513|1745|2534|3382|3103|1798|1290|1090|985|609|401|29645|40|South
Jun 4, 2014|Wednesday|205|143|149|86|225|801|1497|1691|1459|1334|1160|1389|1464|1437|1724|2577|3407|3026|1816|1187|1146|990|628|421|29962|40|South
Jun 5, 2014|Thursday|206|132|109|115|212|822|1495|1653|1495|1231|1211|1383|1479|1555|1832|2425|3277|3128|1800|1355|1031|938|612|489|29985|40|South
Jun 6, 2014|Friday|214|136|122|118|183|642|1255|1535|1385|1274|1335|1467|1615|1600|1819|2240|3272|2717|1714|1319|1011|944|725|497|29139|40|South
Jun 7, 2014|Saturday|367|203|181|115|101|244|387|490|615|718|952|1129|1157|1252|1237|1287|1301|1187|1096|992|690|712|638|503|17554|40|South
Jun 8, 2014|Sunday|301|220|175|104|81|202|229|335|511|708|983|1103|1343|1265|1292|1336|1370|1200|1079|912|794|675|457|259|16934|40|South
Jun 9, 2014|Monday|163|63|89|77|208|798|1442|1569|1314|1197|1108|1378|1353|1470|1709|1349|455|1892|1555|1163|999|793|540|340|23024|40|South
Jun 10, 2014|Tuesday|175|122|96|116|185|844|1523|1598|1411|1258|1176|1346|1362|1430|1866|2472|3269|3038|1791|1323|1114|950|621|566|29652|40|South
