* Apr 2,|2011|Saturday|272|181|141|130|113|182|389|781|1177|1528|1613|1633|1537|1481|1421|1432|1501|1366|1194|958|795|663|540|384|21412|200|North
* Apr 3,|2011|Sunday|239|153|103|83|64|80|172|353|583|934|1351|1648|1587|1530|1594|1772|1880|1906|1791|1464|1090|730|499|329|21935|200|North
* Apr 4,|2011|Monday|202|139|88|136|218|386|853|1359|1184|1306|1296|1238|1215|1261|1362|1538|1565|1417|1197|899|734|583|418|281|20875|200|North
* Apr 5,|2011|Tuesday|190|141|126|177|236|367|807|1313|1153|1180|1111|1089|1070|1058|1199|1429|1441|1371|1119|811|670|606|489|369|19522|200|North
* Apr 6,|2011|Wednesday|214|147|129|170|211|366|778|1294|1112|1244|1101|1102|1080|1155|1221|1499|1540|1454|1200|852|683|630|526|383|20091|200|North
* Apr 7,|2011|Thursday|244|160|145|164|220|347|778|1295|1155|1227|1216|1202|1182|1269|1443|1616|1811|1638|1463|1072|880|764|557|367|22215|200|North
* Apr 8,|2011|Friday|269|161|155|172|238|321|733|1196|1214|1360|1466|1558|1622|1813|2019|2151|2261|2251|2107|1712|1141|871|655|472|27918|200|North
* Apr 9,|2011|Saturday|278|184|144|132|115|185|396|797|1200|1558|1644|1665|1567|1510|1449|1460|1530|1393|1218|977|810|676|550|394|21832|200|North
* Apr 10,|2011|Sunday|243|156|105|84|66|81|176|360|595|953|1377|1681|1618|1560|1626|1807|1917|1943|1826|1493|1112|745|509|332|22365|200|North
* Apr 11,|2011|Monday|202|139|88|136|218|386|853|1359|1184|1306|1296|1238|1215|1261|1362|1538|1565|1417|1197|899|734|583|418|281|20875|200|North
* Apr 12,|2011|Tuesday|190|141|126|177|236|367|807|1313|1153|1180|1111|1089|1070|1058|1199|1429|1441|1371|1119|811|670|606|489|369|19522|200|North
* Apr 13,|2011|Wednesday|214|147|129|170|211|366|778|1294|1112|1244|1101|1102|1080|1155|1221|1499|1540|1454|1200|852|683|630|526|383|20091|200|North
* Apr 14,|2011|Thursday|244|160|145|164|220|347|778|1295|1155|1227|1216|1202|1182|1269|1443|1616|1811|1638|1463|1072|880|764|557|367|22215|200|North
* Apr 15,|2011|Friday|269|161|155|172|238|321|733|1196|1214|1360|1466|1558|1622|1813|2019|2151|2261|2251|2107|1712|1141|871|655|472|27918|200|North
* Apr 16,|2011|Saturday|278|184|144|132|115|185|396|797|1200|1558|1644|1665|1567|1510|1449|1460|1530|1393|1218|977|810|676|550|394|21832|200|North
* Apr 17,|2011|Sunday|243|156|105|84|66|81|176|360|595|953|1377|1681|1618|1560|1626|1807|1917|1943|1826|1493|1112|745|509|332|22365|200|North
* Apr 18,|2011|Monday|178|123|78|120|192|340|750|1196|1041|1149|1140|1089|1069|1109|1199|1353|1377|1246|1053|791|646|513|368|247|18367|200|North
* Apr 19,|2011|Tuesday|172|128|114|160|213|331|729|1186|1041|1066|1003|983|966|955|1083|1290|1301|1238|1010|732|605|547|441|332|17626|200|North
* Apr 20,|2011|Wednesday|201|138|121|159|198|343|730|1214|1043|1167|1032|1033|1013|1083|1145|1406|1444|1364|1126|799|641|591|494|358|18843|200|North
* Apr 21,|2011|Thursday|224|147|132|151|202|318|713|1186|1058|1124|1114|1101|1083|1162|1322|1480|1658|1500|1340|982|806|700|511|335|20349|200|North
* Apr 22,|2011|Friday|254|152|146|162|225|303|692|1128|1145|1283|1383|1470|1531|1710|1904|2029|2133|2123|1988|1615|1076|821|618|446|26337|200|North
* Apr 23,|2011|Saturday|251|166|129|119|104|167|358|719|1083|1406|1484|1502|1414|1362|1307|1317|1380|1256|1099|881|731|610|496|356|19697|200|North
* Apr 24,|2011|Sunday|275|176|119|95|74|92|199|406|672|1076|1555|1898|1828|1762|1836|2040|2165|2194|2063|1686|1256|841|574|378|25260|200|North
Apr 25, 2011|Monday|204|132|124|133|237|427|954|1323|1323|1608|1621|1599|1645|1690|1847|1903|1686|1653|956|1418|839|598|432|260|24612|200|North
Apr 26, 2011|Tuesday|168|126|92|107|181|382|795|1297|1109|1113|1201|1151|1040|1142|1161|1306|1426|1295|1043|740|613|533|412|255|18688|200|North
Apr 27, 2011|Wednesday|188|128|137|115|196|403|782|1250|1135|1174|1159|1059|975|1108|1210|1381|1401|1282|1090|822|638|559|522|409|19123|200|North
Apr 28, 2011|Thursday|232|189|150|140|223|373|870|1286|1088|1255|1192|1098|1111|1148|1230|1579|1709|1458|1311|1001|760|674|656|407|21140|200|North
Apr 29, 2011|Friday|247|183|166|180|228|360|780|1236|1143|1339|1456|1353|1538|1715|1929|1935|2213|2114|1933|1657|957|754|596|358|26370|200|North
Apr 30, 2011|Saturday|242|133|119|105|137|168|409|898|1147|1466|1551|1521|1401|1448|1266|1252|1389|1272|998|900|811|679|546|404|20262|200|North
* Apr 1,|2011|Friday|190|136|126|160|324|645|891|965|1068|1131|1304|1420|1556|1707|1840|1886|1879|1805|1473|1201|1007|755|514|315|24298|200|South
* Apr 2,|2011|Saturday|187|130|98|111|124|209|348|604|931|1281|1547|1532|1438|1413|1428|1453|1393|1268|1098|951|821|677|472|306|19820|200|South
* Apr 3,|2011|Sunday|182|115|101|75|89|113|163|317|523|910|1406|1684|1725|1652|1895|2097|2323|2328|2003|1688|1440|911|497|293|24530|200|South
* Apr 4,|2011|Monday|168|108|104|149|345|812|1078|1107|1091|1095|1194|1207|1238|1216|1296|1270|1354|1308|1018|769|671|545|337|212|19692|200|South
* Apr 5,|2011|Tuesday|140|124|130|160|359|774|1028|1066|1085|1005|1046|1093|1080|1141|1236|1352|1414|1354|949|737|710|556|366|236|19141|200|South
* Apr 6,|2011|Wednesday|155|114|120|154|337|755|1060|1104|1134|1108|1069|1107|1094|1255|1310|1391|1490|1390|1027|817|786|624|421|253|20075|200|South
* Apr 7,|2011|Thursday|153|117|119|156|349|772|1035|1083|1165|1196|1190|1192|1268|1340|1454|1552|1609|1600|1201|989|853|698|438|283|21812|200|South
* Apr 8,|2011|Friday|193|138|129|163|331|657|909|984|1089|1153|1329|1448|1587|1741|1876|1923|1916|1841|1502|1224|1026|770|524|321|24774|200|South
* Apr 9,|2011|Saturday|190|132|100|113|127|213|355|616|950|1306|1577|1562|1467|1441|1456|1481|1421|1293|1119|969|837|691|482|311|20209|200|South
* Apr 10,|2011|Sunday|185|118|103|77|90|115|166|323|534|928|1433|1717|1759|1685|1932|2138|2368|2373|2043|1721|1468|929|506|300|25011|200|South
* Apr 11,|2011|Monday|168|108|104|149|345|812|1078|1107|1091|1095|1194|1207|1238|1216|1296|1270|1354|1308|1018|769|671|545|337|212|19692|200|South
* Apr 12,|2011|Tuesday|140|124|130|160|359|774|1028|1066|1085|1005|1046|1093|1080|1141|1236|1352|1414|1354|949|737|710|556|366|236|19141|200|South
* Apr 13,|2011|Wednesday|155|114|120|154|337|755|1060|1104|1134|1108|1069|1107|1094|1255|1310|1391|1490|1390|1027|817|786|624|421|253|20075|200|South
* Apr 14,|2011|Thursday|153|117|119|156|349|772|1035|1083|1165|1196|1190|1192|1268|1340|1454|1552|1609|1600|1201|989|853|698|438|283|21812|200|South
* Apr 15,|2011|Friday|193|138|129|163|331|657|909|984|1089|1153|1329|1448|1587|1741|1876|1923|1916|1841|1502|1224|1026|770|524|321|24774|200|South
* Apr 16,|2011|Saturday|190|132|100|113|127|213|355|616|950|1306|1577|1562|1467|1441|1456|1481|1421|1293|1119|969|837|691|482|311|20209|200|South
* Apr 17,|2011|Sunday|185|118|103|77|90|115|166|323|534|928|1433|1717|1759|1685|1932|2138|2368|2373|2043|1721|1468|929|506|300|25011|200|South
* Apr 18,|2011|Monday|146|94|90|129|300|705|936|961|947|951|1037|1048|1075|1056|1125|1103|1176|1136|884|667|583|473|293|186|17101|200|South
* Apr 19,|2011|Tuesday|122|108|113|140|313|675|896|930|946|876|912|953|941|995|1077|1179|1232|1181|827|643|619|485|319|206|16688|200|South
* Apr 20,|2011|Wednesday|140|103|108|139|305|683|959|998|1026|1002|967|1001|990|1135|1185|1258|1347|1257|929|739|711|565|381|228|18156|200|South
* Apr 21,|2011|Thursday|133|103|103|136|305|674|903|946|1017|1044|1038|1040|1106|1170|1269|1355|1404|1397|1048|863|744|609|382|252|19041|200|South
* Apr 22,|2011|Friday|174|124|116|147|297|590|817|884|978|1036|1194|1300|1426|1564|1685|1727|1721|1654|1349|1100|922|691|471|288|22255|200|South
* Apr 23,|2011|Saturday|153|106|80|91|102|171|285|494|762|1048|1265|1254|1177|1156|1169|1189|1140|1038|898|778|672|554|386|249|16217|200|South
* Apr 24,|2011|Sunday|198|126|110|82|97|123|178|346|571|992|1533|1836|1881|1802|2067|2287|2533|2538|2185|1841|1571|993|542|319|26751|200|South
Apr 25, 2011|Monday|137|74|91|158|440|877|947|1020|1103|1020|1168|1273|1203|1333|1410|1360|1415|1369|1015|822|762|529|362|237|20125|200|South
Apr 26, 2011|Tuesday|130|84|90|159|360|776|952|994|1041|905|894|963|975|1029|1078|1172|1279|1173|860|641|537|471|293|187|17043|200|South
Apr 27, 2011|Wednesday|119|86|97|136|363|766|905|954|1022|898|957|983|999|1037|1125|1290|1367|1328|882|727|627|522|346|186|17722|200|South
Apr 28, 2011|Thursday|136|94|121|135|360|830|946|985|1107|1130|1202|1061|1146|1168|1305|1425|1533|1468|1111|853|745|596|416|220|20093|200|South
Apr 29, 2011|Friday|140|131|126|154|340|724|880|1002|1020|978|1174|1201|1292|1435|1580|1585|1620|1545|1329|1104|885|678|481|244|21648|200|South
Apr 30, 2011|Saturday|153|119|93|112|138|198|323|619|782|1110|1330|1358|1390|1369|1332|1347|1378|1175|1016|825|676|638|391|203|18075|200|South
May 1, 2011|Sunday|237|126|121|77|54|98|240|476|712|937|1153|1417|1556|1543|1546|1747|1728|1546|1476|981|823|560|393|224|19771|200|North
May 2, 2011|Monday|188|125|131|132|199|400|897|1230|1039|1194|1102|1082|1011|1060|1126|1116|1579|1250|1031|709|613|539|433|282|18468|200|North
May 3, 2011|Tuesday|207|146|133|187|220|346|842|1237|972|1145|1052|993|1038|1033|1166|1352|1432|1216|1030|776|628|507|380|266|18304|200|North
May 4, 2011|Wednesday|220|168|159|157|251|414|817|1263|1034|1247|1126|1025|1038|1115|1242|1441|1448|1340|1096|810|623|586|446|251|19317|200|North
May 5, 2011|Thursday|175|119|130|180|241|394|876|1278|1103|1236|1197|1197|1183|1227|1382|1580|1583|1477|1311|1083|835|663|485|334|21269|200|North
May 6, 2011|Friday|226|163|195|175|194|424|868|1257|1216|1394|1451|1530|1568|1785|2011|2176|2230|2287|1959|1595|1089|851|583|406|27633|200|North
May 7, 2011|Saturday|246|156|107|85|114|226|468|882|1314|1611|1733|1583|1584|1430|1462|1422|1468|1347|1104|941|808|755|536|408|21790|200|North
May 8, 2011|Sunday|328|134|102|62|60|90|194|404|736|1343|1611|1753|1743|1778|1718|1880|1810|1569|1291|1159|857|607|374|218|21821|200|North
May 9, 2011|Monday|182|115|101|119|185|399|839|1142|1006|1122|1191|1171|1025|1123|1130|1346|1353|1233|1034|739|596|503|372|285|18311|200|North
May 10, 2011|Tuesday|148|150|98|111|186|341|798|1196|1024|1112|1052|1081|1026|1094|1132|1376|1448|1213|1045|767|637|538|381|400|18354|200|North
May 11, 2011|Wednesday|258|130|106|108|186|372|773|1254|1176|1250|1174|1072|1099|1147|1340|1427|1520|1457|1255|954|702|588|437|296|20081|200|North
May 12, 2011|Thursday|183|146|130|132|151|386|785|1146|1081|1212|1188|1308|1352|1503|1603|1704|1647|1516|1466|1473|1006|752|553|427|22850|200|North
May 13, 2011|Friday|377|177|186|176|232|405|1007|1301|1398|1725|1893|1850|1989|2203|2392|2324|2231|2330|2057|1637|1117|826|666|533|31032|200|North
May 14, 2011|Saturday|254|198|131|123|194|279|527|877|1312|1457|1620|1476|1440|1351|1291|1295|1374|1173|985|1047|801|643|503|350|20701|200|North
May 15, 2011|Sunday|253|140|100|79|98|105|182|402|674|982|1264|1534|1344|1596|1573|1658|1832|1787|1413|1100|791|576|422|300|20205|200|North
May 16, 2011|Monday|186|145|122|173|196|424|975|1301|1067|1204|1153|1140|1120|1130|1214|1397|1428|1243|1048|829|651|547|403|303|19399|200|North
May 17, 2011|Tuesday|209|133|144|180|232|402|952|1344|1016|1008|1057|1082|968|1165|1127|1435|1381|1305|1075|803|731|617|421|289|19076|200|North
* May 18,|2011|Wednesday|194|151|129|169|249|427|952|1372|1092|1303|1090|1173|1097|1164|1325|1529|1634|1448|1237|968|747|662|538|394|21044|200|North
May 19, 2011|Thursday|217|140|121|134|194|390|934|1333|1103|1206|1193|1408|1221|1338|1432|1633|1648|1486|1447|1207|845|633|538|374|22175|200|North
May 20, 2011|Friday|205|179|133|121|190|334|861|1319|1243|1474|1567|1676|1801|2060|2139|2191|2242|2023|1914|1883|1177|740|543|385|28400|200|North
* May 21,|2011|Saturday|237|167|113|102|117|205|422|794|1328|1573|1813|1701|1566|1458|1333|1256|1306|1245|1022|774|788|782|640|402|21144|200|North
May 22, 2011|Sunday|257|148|106|77|57|82|206|403|660|939|1166|1345|1563|1562|1433|1597|1578|1486|1348|1139|878|552|426|272|19280|200|North
May 23, 2011|Monday|174|106|99|134|211|394|926|1262|1081|1306|1281|1269|1202|1235|1280|1424|1457|1260|1001|793|640|558|407|393|19893|200|North
May 24, 2011|Tuesday|296|149|135|145|197|416|821|1403|1192|1186|1183|1142|1077|1166|1341|1448|1453|1287|1190|887|713|671|610|336|20444|200|North
May 25, 2011|Wednesday|188|136|123|157|228|395|874|1337|1177|1290|1307|1229|1182|1257|1374|1621|1610|1419|1366|1053|782|708|486|354|21653|200|North
May 26, 2011|Thursday|280|207|186|181|273|422|1028|1342|1161|1381|1513|1479|1419|1565|1688|1873|1835|1794|1797|1417|1316|912|874|485|26428|200|North
May 27, 2011|Friday|275|240|225|193|276|481|956|1329|1306|1790|2189|2265|2332|2516|2580|2666|2623|2914|2908|2680|2392|1150|786|673|37745|200|North
May 28, 2011|Saturday|381|217|128|133|162|275|639|1173|1910|2419|2842|2477|2267|2064|1635|1445|1343|1058|915|849|691|670|655|336|26684|200|North
May 29, 2011|Sunday|203|101|90|89|79|95|198|369|612|950|1332|1482|1351|1306|1129|1074|1131|1191|1000|844|630|473|396|289|16414|200|North
May 30, 2011|Monday|163|85|75|76|59|89|170|294|473|753|920|1092|1186|1226|1248|1280|1187|1070|887|817|591|475|354|217|14787|200|North
May 31, 2011|Tuesday|133|112|112|103|180|396|844|1205|958|1209|1119|1102|1091|1078|1263|1386|1382|1312|1098|835|733|588|411|274|18924|200|North
May 1, 2011|Sunday|132|98|62|76|99|134|211|337|556|911|1190|1582|1617|1689|1773|1815|1814|1649|1465|1162|923|654|420|234|20603|200|South
May 2, 2011|Monday|112|88|105|166|440|953|1043|1013|1040|973|1001|1122|1098|1117|1144|1237|1253|1210|868|696|580|507|297|187|18250|200|South
May 3, 2011|Tuesday|139|90|112|153|357|843|910|994|1005|939|967|943|1030|1072|1142|1242|1277|1133|850|624|665|504|375|222|17588|200|South
May 4, 2011|Wednesday|139|84|101|162|324|868|949|1007|1043|906|945|1012|1006|1091|1221|1272|1302|1236|939|739|616|496|349|189|17996|200|South
May 5, 2011|Thursday|142|89|95|144|353|823|913|1027|1127|975|1046|1086|1138|1241|1229|1331|1432|1310|1056|849|682|601|384|244|19317|200|South
May 6, 2011|Friday|171|124|117|163|376|758|856|995|1023|1027|1127|1242|1369|1532|1565|1668|1604|1569|1271|1063|941|702|461|288|22012|200|South
May 7, 2011|Saturday|184|112|98|116|143|218|394|650|798|1135|1394|1341|1345|1389|1476|1469|1422|1221|1072|935|915|795|554|347|19523|200|South
May 8, 2011|Sunday|306|93|88|81|98|146|236|401|667|1071|1422|1704|1850|2077|2284|2366|2309|2154|1710|1638|1313|806|418|196|25434|200|South
May 9, 2011|Monday|116|83|106|142|454|1005|1012|1021|1079|892|1015|1104|1082|1072|1077|1191|1260|1173|846|681|585|482|295|193|17966|200|South
May 10, 2011|Tuesday|139|90|92|167|368|870|946|975|1067|904|972|1015|987|1107|1165|1210|1330|1239|866|773|560|495|312|196|17845|200|South
May 11, 2011|Wednesday|127|108|97|137|352|853|978|1028|1183|1158|1084|998|1020|1141|1238|1267|1354|1247|911|834|682|630|379|216|19022|200|South
May 12, 2011|Thursday|138|97|110|159|397|823|946|1008|1074|947|1027|1028|1161|1285|1465|1552|1534|1459|1096|815|780|589|414|261|20165|200|South
May 13, 2011|Friday|162|122|128|166|362|698|841|875|1015|1008|1087|1160|1421|1511|1694|1701|1748|1764|1451|1113|946|730|480|262|22445|200|South
May 14, 2011|Saturday|186|113|98|98|142|209|344|590|856|1088|1272|1488|1501|1459|1421|1431|1328|1213|1081|974|850|734|458|278|19212|200|South
May 15, 2011|Sunday|162|98|96|85|95|145|232|346|675|1001|1434|1668|1693|1859|2017|2213|2260|2085|1831|1689|1304|865|550|263|24666|200|South
May 16, 2011|Monday|153|85|107|166|473|984|1043|1075|1168|1016|1188|1230|1203|1267|1369|1367|1367|1208|954|725|668|555|341|223|19935|200|South
May 17, 2011|Tuesday|124|95|104|145|384|855|942|1017|1052|988|1042|976|1017|1113|1173|1317|1389|1216|974|723|667|544|359|228|18444|200|South
* May 18,|2011|Wednesday|151|101|104|154|364|882|964|981|1160|1075|1078|1077|1061|1111|1210|1337|1376|1286|1040|802|725|586|408|264|19297|200|South
May 19, 2011|Thursday|162|114|116|163|408|850|972|999|1176|1019|1000|1148|1230|1291|1416|1526|1505|1397|1059|888|827|634|449|250|20599|200|South
May 20, 2011|Friday|178|116|122|149|360|725|923|961|1089|1084|1104|1285|1375|1466|1589|1579|1629|1631|1333|1012|901|692|472|329|22104|200|South
* May 21,|2011|Saturday|244|136|109|104|151|230|345|533|817|1158|1401|1513|1484|1560|1396|1413|1425|1276|1057|860|764|676|456|293|19401|200|South
May 22, 2011|Sunday|169|173|142|92|115|145|239|397|662|976|1378|1833|1982|1950|2410|2143|1970|1803|1556|1286|976|682|429|227|23735|200|South
May 23, 2011|Monday|152|115|121|184|410|981|1082|986|1096|985|1060|1126|1158|1212|1137|1334|1373|1321|902|703|635|514|348|202|19137|200|South
May 24, 2011|Tuesday|133|86|107|155|411|883|988|1058|1117|936|1058|988|1071|1121|1175|1288|1401|1261|890|674|635|526|329|191|18482|200|South
May 25, 2011|Wednesday|142|96|118|173|365|875|953|1059|1082|1147|1174|1090|1051|1135|1177|1220|1321|1260|936|807|723|594|427|247|19172|200|South
May 26, 2011|Thursday|179|122|123|179|387|900|909|971|1081|1081|1167|1171|1313|1284|1342|1331|1379|1304|996|880|770|749|484|317|20419|200|South
May 27, 2011|Friday|207|153|113|152|366|724|787|852|975|1050|1245|1239|1304|1389|1468|1491|1530|1448|1135|972|780|615|465|290|20750|200|South
May 28, 2011|Saturday|207|129|87|102|126|184|270|452|710|955|1136|1272|1284|1238|1210|1145|1192|952|883|859|775|657|441|245|16511|200|South
May 29, 2011|Sunday|171|102|73|80|100|98|145|247|475|858|1277|1383|1369|1400|1412|1521|1535|1576|1498|1432|1451|1147|734|417|20501|200|South
May 30, 2011|Monday|235|107|93|90|294|127|570|885|598|1020|1729|2220|2669|2605|2765|3018|2873|2234|1913|1697|1446|1033|596|230|31047|200|South
May 31, 2011|Tuesday|119|108|128|177|454|1039|1061|1136|1164|1250|1283|1397|1387|1412|1418|1383|1550|1297|996|779|689|570|364|210|21371|200|South
Jun 1, 2011|Wednesday|192|117|127|139|215|401|896|1193|1013|1123|990|1470|1195|1207|1236|1309|1473|1316|1147|929|725|524|491|437|19865|200|North
Jun 2, 2011|Thursday|230|131|132|137|197|351|900|1224|1062|1266|1238|1252|1170|1284|1388|1604|1618|1512|1412|1131|895|647|469|454|21704|200|North
Jun 3, 2011|Friday|253|149|124|124|211|341|762|1027|1172|1274|1496|1617|1765|1842|2013|2183|2281|2290|2307|1893|1194|972|615|439|28344|200|North
Jun 4, 2011|Saturday|332|159|113|117|145|238|459|765|1286|1677|1773|1764|1549|1484|1666|1403|1305|1296|1157|994|850|754|555|408|22249|200|North
Jun 5, 2011|Sunday|221|142|79|79|68|120|212|389|649|904|1265|1489|1566|1623|1659|1676|1598|1634|1333|1246|932|682|421|270|20257|200|North
Jun 6, 2011|Monday|196|113|105|118|190|417|870|1213|977|1201|1261|1162|1123|1223|1208|1365|1403|1320|1090|914|778|583|430|327|19587|200|North
Jun 7, 2011|Tuesday|185|110|104|110|189|335|821|1217|1010|1144|1144|1059|1039|1155|1263|1457|1443|1329|1102|796|699|574|398|330|19013|200|North
Jun 8, 2011|Wednesday|198|135|101|120|196|384|844|1174|1000|1222|1124|1138|1177|1156|1287|1530|1643|1377|1229|1030|831|527|527|359|20309|200|North
Jun 9, 2011|Thursday|274|155|132|142|217|388|861|1212|1133|1248|1331|1291|1235|1307|1512|1723|1802|1723|1508|1255|1048|807|655|570|23529|200|North
Jun 10, 2011|Friday|305|157|191|173|233|411|832|1191|1174|1570|1814|1766|2113|2091|2422|2363|2336|2395|2294|1970|1348|866|713|600|31328|200|North
Jun 11, 2011|Saturday|324|185|137|131|168|221|533|853|1291|1700|1929|1915|1791|1814|1602|1565|1479|1341|1301|1261|1022|839|529|424|24355|200|North
Jun 12, 2011|Sunday|281|155|97|85|90|121|213|387|597|1039|1417|1665|1794|1763|1922|1642|2323|2042|1720|1321|977|648|515|337|23151|200|North
Jun 13, 2011|Monday|197|151|132|160|245|462|979|1238|1105|1206|1288|1258|1296|1208|1260|1539|1471|1314|1175|887|720|596|438|292|20617|200|North
Jun 14, 2011|Tuesday|200|146|120|125|228|418|907|1222|1026|1196|1112|1113|1188|1279|1288|1530|1631|1347|1115|1010|812|738|478|371|20600|200|North
* Jun 15,|2011|Wednesday|250|128|112|115|202|356|872|1374|1152|1491|1500|1316|1243|1308|1512|1527|1613|1329|1184|1065|723|691|706|460|22229|200|North
Jun 16, 2011|Thursday|295|176|172|154|268|439|940|1426|1632|1450|1444|1454|1411|1602|1711|1858|1719|1782|1714|1532|1178|808|698|477|26340|200|North
Jun 17, 2011|Friday|381|212|178|179|282|481|836|1250|1247|1558|1905|2018|2106|2295|2400|2278|2555|2523|2367|2182|1454|760|684|668|32799|200|North
* Jun 18,|2011|Saturday|484|162|122|110|118|228|544|1085|1410|1879|2111|1973|2124|1949|1752|1689|1615|1461|1230|1127|948|913|705|411|26150|200|North
* Jun 19,|2011|Sunday|208|140|85|86|85|117|305|655|698|998|1798|2025|2015|2098|2015|2026|2066|2044|1681|1380|1132|706|522|367|25252|200|North
* Jun 20,|2011|Monday|196|124|123|144|213|464|972|1242|1124|1228|1443|1356|1278|1231|1379|1513|1520|1407|1051|879|813|617|464|290|21071|200|North
Jun 21, 2011|Tuesday|183|141|123|141|208|413|795|1159|1095|1108|1118|1174|1245|1218|1287|1442|1373|1397|1189|862|686|563|411|329|19660|200|North
* Jun 22,|2011|Wednesday|222|153|116|128|201|411|886|1212|1165|1215|1281|1316|1280|1307|1462|1644|1650|1407|1368|1172|913|705|503|354|22071|200|North
* Jun 23,|2011|Thursday|250|158|143|166|231|422|881|1299|1365|1307|1316|1467|1436|1649|1701|1867|1863|1751|1639|1428|1021|828|632|419|25239|200|North
Jun 24, 2011|Friday|263|208|192|203|275|498|915|1298|1404|1646|1924|2063|2123|2413|2341|2419|2655|2535|2378|1945|1407|922|637|460|33124|200|North
Jun 25, 2011|Saturday|348|217|155|125|132|245|517|854|1340|1707|1939|1942|1784|1729|1634|1587|1489|1327|1152|977|860|683|510|394|23647|200|North
Jun 26, 2011|Sunday|202|133|96|70|80|116|215|410|689|1014|1304|1587|1620|1709|1700|1900|1761|1573|1459|1239|972|649|512|312|21322|200|North
Jun 27, 2011|Monday|185|126|104|120|207|415|910|1173|1072|1242|1311|1350|1295|1328|1388|1531|1513|1259|1301|885|750|563|502|622|21152|200|North
Jun 28, 2011|Tuesday|296|182|139|172|279|448|897|1234|1029|1221|1292|1251|1208|1309|1401|1529|1615|1341|1275|983|802|671|492|558|21624|200|North
Jun 29, 2011|Wednesday|337|160|161|149|231|409|849|1193|1125|1275|1302|1329|1356|1391|1426|1737|1741|1648|1479|1371|986|736|566|509|23466|200|North
Jun 30, 2011|Thursday|288|188|121|142|245|434|876|1274|1214|1476|1662|1757|1747|1934|2035|2097|2128|2044|1996|2030|1593|1244|920|522|29967|200|North
Jun 1, 2011|Wednesday|128|112|112|143|376|891|954|992|1100|970|1075|1094|1103|1162|1180|1318|1395|1270|1012|759|646|601|414|263|19070|200|South
Jun 2, 2011|Thursday|154|125|120|169|399|802|945|930|1036|1036|1082|1115|1165|1252|1217|1349|1422|1323|977|770|720|610|427|268|19413|200|South
Jun 3, 2011|Friday|180|108|128|170|383|745|882|902|1031|1076|1162|1242|1376|1506|1488|1534|1652|1507|1202|1010|885|658|509|325|21661|200|South
Jun 4, 2011|Saturday|215|129|93|129|196|264|423|653|919|1170|1271|1418|1357|1393|1321|1294|1298|1172|1052|972|876|756|560|375|19306|200|South
Jun 5, 2011|Sunday|214|138|101|106|91|152|266|414|721|1046|1408|1726|1826|1936|1920|1937|2075|1852|1797|1748|1462|1026|555|313|24830|200|South
Jun 6, 2011|Monday|142|100|105|183|473|998|1077|1046|1165|1059|1178|1163|1233|1204|1231|1266|1255|1236|912|708|635|564|308|249|19490|200|South
Jun 7, 2011|Tuesday|142|105|116|149|388|888|967|974|1010|1010|1057|1092|1143|1126|1164|1278|1257|1297|863|674|592|514|359|240|18405|200|South
Jun 8, 2011|Wednesday|152|113|128|163|366|873|962|1045|1119|983|1089|1162|1163|1164|1284|1281|1311|1359|936|761|691|582|399|256|19342|200|South
Jun 9, 2011|Thursday|169|128|116|176|401|873|955|999|1126|1090|1146|1245|1245|1391|1447|1484|1544|1407|1000|834|810|646|474|277|20983|200|South
Jun 10, 2011|Friday|190|115|119|161|347|781|814|912|1061|1074|1310|1305|1316|1395|1595|1641|2349|1642|1264|1098|880|711|448|272|22800|200|South
Jun 11, 2011|Saturday|200|137|97|110|162|235|357|605|788|1135|1426|1653|1722|1694|1456|1303|1253|1210|978|961|884|691|490|322|19869|200|South
Jun 12, 2011|Sunday|177|116|82|88|122|157|218|399|669|1104|1648|1883|2054|2183|2203|2372|2165|2004|1887|1575|1432|953|572|332|26395|200|South
Jun 13, 2011|Monday|186|89|126|172|454|1017|1022|1022|1131|1100|1205|1255|1267|1280|1280|1339|1374|1241|1043|805|746|573|336|232|20295|200|South
Jun 14, 2011|Tuesday|129|114|106|167|406|885|970|1016|1124|1079|1117|1124|1215|1312|1275|1394|1465|1411|876|767|621|521|358|218|19670|200|South
* Jun 15,|2011|Wednesday|127|118|101|173|339|854|916|983|1028|1108|1195|1199|1239|1341|1426|1413|1641|1443|976|841|689|561|396|273|20380|200|South
Jun 16, 2011|Thursday|130|120|133|176|409|862|946|1021|1455|1330|1294|1353|1383|1361|1656|1576|1677|1470|1160|949|877|639|459|278|22714|200|South
Jun 17, 2011|Friday|209|127|142|191|374|825|871|924|1156|1209|1418|1421|1595|1726|1869|1921|1823|1802|1351|1064|961|725|507|308|24519|200|South
* Jun 18,|2011|Saturday|237|312|118|133|155|224|353|672|917|1282|1574|1775|1714|1672|1643|1634|1485|1314|1071|980|861|742|538|324|21730|200|South
* Jun 19,|2011|Sunday|213|118|98|104|130|143|256|479|904|1049|1636|1966|2116|2154|2330|2440|2405|2216|2161|1961|1760|1289|746|363|29037|200|South
* Jun 20,|2011|Monday|173|117|119|192|444|1040|1070|1098|1261|1240|1242|1302|1374|1368|1387|1418|1360|1375|1126|860|691|570|381|218|21426|200|South
Jun 21, 2011|Tuesday|140|124|146|186|390|843|916|969|1093|978|1158|1151|1201|1247|1205|1308|1302|1272|923|741|645|467|321|204|18930|200|South
